DC Candidate ID,Name,Company Name,Company Number,Company Status,Role,Role Status,Role Appointed Date,Role Resigned Date
5077,Keir STARMER,MCKAY LAW CONFERENCES LIMITED,04423891,Dissolved,Director,Resigned,30 June 2003,7 April 2004
5103,Malcolm James BIRKS,SKIPTON SPORTS HUB LIMITED,15211984,Active,Director,Active,16 October 2023,
5103,Malcolm James BIRKS,1864 PROPERTIES LTD,12337792,Active,Director,Active,28 November 2019,
5190,Margaret Elaine PINDER,THINKSPEAKWRITE LTD,11759624,Active,Director,Active,10 January 2019,
5190,Margaret Elaine PINDER,ARAMANTIS LIMITED,06782748,Dissolved,Director,,5 January 2009,
5190,Margaret Elaine PINDER,PAINTED-MANTIS LIMITED,05846680,Dissolved,Director,,14 June 2006,
5191,Peter DOWD,ELEVATE EBP LIMITED,03608065,Active,Director,Resigned,28 May 2002,2 June 2010
5191,Peter DOWD,NETHERTON FEELGOOD FACTORY,03614799,Active,Director,Resigned,26 September 2003,29 January 2008
5191,Peter DOWD,COMMUNITY RISK INTERVENTION SERVICE LTD,04273386,Dissolved,Director,Resigned,20 August 2001,19 June 2002
5198,Keith Anthony KONDAKOR,100PERCENTRENEWABLEUK LTD,12425660,Active,Director,Active,27 January 2020,
5198,Keith Anthony KONDAKOR,K SQUARED TECHNOLOGY LIMITED,03437587,Dissolved,Director,,29 September 1997,
5542,Sarah CHAMPION,COMMONWEALTH PARLIAMENTARY ASSOCIATION (UNITED KINGDOM BRANCH),04606846,Active,Director,Resigned,3 July 2019,30 November 2022
5544,Mike KANE,MANCHESTER INTERNATIONAL FESTIVAL,05292793,Active,Director,Resigned,20 September 2007,30 April 2008
5546,Stephen John DOUGHTY,LABOUR CAMPAIGN FOR THE SINGLE MARKET LIMITED,10929919,Dissolved,Director,,23 May 2018,
5658,William Barry LAVIN,EXPRESS TECHNOLOGIES LTD.,04482757,Active,Director,Active,11 July 2002,
5767,Jonathan Christopher KENT,BLACK COFFEE COMMUNICATIONS LTD,13395386,Active,Director,Active,13 May 2021,
5834,David Alan DEWS,ACCOMPLISH MULTI ACADEMY TRUST LIMITED,07688230,Active,Director,Resigned,24 October 2018,23 October 2022
5841,Yasin Javed REHMAN,QURESHI BROTHERS INTERNATIONAL LIMITED,06740790,Dissolved,Secretary,,4 November 2008,
5841,Yasin Javed REHMAN,SUCCESS MAKERS EDUCATION LIMITED,10693013,Active,Director,Resigned,27 March 2017,4 January 2023
5988,Claire MCILVENNA,THE GABLES (SEISDON) MANAGEMENT COMPANY LIMITED,11616312,Active,Director,Active,9 November 2023,
6020,Chris LAW,COMMONWEALTH PARLIAMENTARY ASSOCIATION (UNITED KINGDOM BRANCH),04606846,Active,Director,Resigned,4 July 2018,28 January 2020
6042,Kirsty BLACKMAN,ABERDEEN EXHIBITION AND CONFERENCE CENTRE LIMITED,01858349,Dissolved,Director,Resigned,12 September 2008,22 March 2013
6044,Brendan O'HARA,OH! TELEVISION LIMITED,SC354417,Dissolved,Director,,3 February 2009,
6044,Brendan O'HARA,THE WESTMINSTER FOUNDATION FOR DEMOCRACY LIMITED,02693163,Active,Director,Resigned,22 April 2021,24 August 2023
6053,Martyn DAY,"EDINBURGH, LOTHIAN AND SCOTTISH BORDERS SCREEN INDUSTRIES OFFICE LIMITED",SC156889,Dissolved,Director,,26 June 2007,
6053,Martyn DAY,WEST LOTHIAN HOUSING PARTNERSHIP LIMITED,SC188968,Active,Director,Resigned,9 October 2002,23 September 2015
6053,Martyn DAY,ONE LINLITHGOW LTD.,SC487605,Active,Director,Resigned,15 April 2015,1 May 2015
6053,Martyn DAY,LINLITHGOW MILL ROAD BUSINESS IMPROVEMENT DISTRICT CO LTD,SC487609,Dissolved,Director,Resigned,15 April 2015,1 May 2015
6053,Martyn DAY,VISIT WEST LOTHIAN,SC346843,Active,Director,Resigned,8 August 2008,25 May 2012
6053,Martyn DAY,WEST LOTHIAN CHAMBER OF COMMERCE LIMITED,SC181673,Active,Director,Resigned,26 June 2007,18 May 2012
6063,Hannah BARDELL,BOWMANBARDELL COMMUNICATIONS LTD,SC427662,Dissolved,Director,,5 July 2012,
6095,Ryk DOWNES,LEEDS BRADFORD AIRPORT LIMITED,02065958,Active,Director,Resigned,1 July 2006,1 May 2007
6208,Andrew Lindsey James EMERSON,EMERSON CONSULTANCY LIMITED,05454864,Dissolved,Director,,17 May 2005,
6208,Andrew Lindsey James EMERSON,PAVILION HOUSING LIMITED,03445548,Dissolved,Director,Resigned,18 May 2004,31 May 2005
6225,Richard KILPATRICK,DIDSBURY PARSONAGE TRUST,07670837,Active,Director,Active,2 November 2023,
6225,Richard Martin KILPATRICK,PINHOLESIX LTD,12923463,Dissolved,Director,,2 October 2020,
6225,Richard Martin KILPATRICK,DIDSBURY CIVIC SOCIETY,07669923,Dissolved,Director,Resigned,20 April 2018,12 July 2019
6276,Paul LORBER,FRIENDS OF BARHAM LIBRARY,07597621,Active,Director,Active,8 April 2011,
6276,Paul LORBER,WEMBLEY LEISURE LIMITED,01173914,Dissolved,Director,,30 August 2005,
6364,Rachael Helen MASKELL,TRANSFORM LABOUR LTD,12079191,Dissolved,Director,Resigned,2 July 2019,10 June 2023
6386,Mark Nicholas REDDING,WEST MIDS GREEN PRINT LTD.,07834380,Dissolved,Director,,14 April 2016,
6386,Mark Nicholas REDDING,WM GREEN PRINT LTD,10122773,Dissolved,Director,,13 April 2016,
6386,Mark Nicholas REDDING,AMTECH RANGE LIMITED,07089282,Active,Director,Active,27 November 2009,
6386,Mark Nicholas REDDING,NORDIC SAUNAS & LEISURE LIMITED,05614904,Dissolved,Director,,1 October 2007,
6386,Mark Nicholas REDDING,SHARPE'S LEISURE LIMITED,06267725,Dissolved,Director,,12 July 2007,
6386,Mark Nicholas REDDING,PARETO GOLF LIMITED,06742796,Dissolved,Director,Resigned,13 February 2009,1 June 2009
6386,Mark Nicholas REDDING,SPLITPIGEON PRODUCTIONS LIMITED,05871227,Dissolved,Director,Resigned,12 July 2007,1 January 2009
6386,Mark Nicholas REDDING,SPLITPIGEON LIMITED,05732979,Dissolved,Director,Resigned,12 July 2007,1 January 2009
6386,Mark Nicholas REDDING,ALEXANDER THOMAS LIMITED,06325291,Dissolved,Director,Resigned,26 July 2007,30 April 2008
6386,Mark Nicholas REDDING,SHARPE'S LEISURE LIMITED,06267725,Dissolved,Secretary,Resigned,4 June 2007,17 August 2007
6386,Mark Nicholas REDDING,SPEYSIDE ANGLING SUPPLIES LIMITED,05794752,Dissolved,Director,Resigned,25 July 2007,3 August 2007
6386,Mark Nicholas REDDING,SEOUL NASSAU (U.K.) LIMITED,02474197,Dissolved,Director,Resigned,25 July 2007,3 August 2007
6386,Mark Nicholas REDDING,FRANSEN LIMITED,05418237,Dissolved,Secretary,Resigned,18 October 2006,3 August 2007
6445,Neil FRANKS,GREEN DEAL EXPERTS LIMITED,07797921,Dissolved,Director,,5 October 2011,
6445,Neil FRANKS,SUSTAINABLE SERVICES LIMITED,06580964,Active,Director,Active,30 April 2008,
6479,Desmond COKE,ADONAI CONSULTANCY PLUS LIMITED,07305787,Active,Director,Active,6 July 2010,
6608,Ross LAIRD,SCOTTISH-SLOVENIAN FRIENDSHIP SOCIETY LTD,SC682325,Active,Director,Active,30 November 2020,
6608,Ross LAIRD,EDINBURGH COLLEGE DEVELOPMENT TRUST,SC469307,Active,Director,Active,26 November 2020,
6608,Ross LAIRD,PENTLAND SPIRIT LTD,SC650521,Active,Director,Active,3 January 2020,
6608,Ross LAIRD,THE PENICUIK & DISTRICT YOUNG MEN'S CHRISTIAN ASSOCIATION AND YOUNG WOMEN'S CHRISTIAN ASSOCIATION,SC363942,Active,Director,Resigned,21 March 2011,22 February 2024
6608,Ross LAIRD,ARCHAEOLOGY SCOTLAND,SC262056,Active,Director,Resigned,20 October 2012,16 October 2015
6608,Ross LAIRD,ASSOCIATION OF PROFESSIONAL POLITICAL CONSULTANTS,02966505,Dissolved,Director,Resigned,9 June 2008,23 June 2010
6725,Julian Edward Jubal EDMONDS,UPTON ENERGY LTD,05350873,Active,Director,Active,5 February 2005,
6790,Luke Ashley BALNAVE,BESPOKE CYCLE COMMUNITY INTEREST COMPANY,13183940,Active,Director,Active,8 February 2021,
6790,Luke Ashley BALNAVE,BESPOKE CYCLE C.I.C.,09941247,Dissolved,Director,,7 January 2016,
6790,Luke Ashley BALNAVE,DIGITAL DICKENS LIMITED,08643902,Dissolved,Director,,8 August 2013,
6790,Luke Ashley BALNAVE,PICKWICK PUPPETS LIMITED,08587854,Dissolved,Director,,27 June 2013,
6790,Luke Ashley BALNAVE,THE THREE PUPPETEERS LIMITED,08577141,Dissolved,Director,,20 June 2013,
6790,Luke Ashley BALNAVE,POP SPORT LIMITED,06796005,Dissolved,Director,,20 January 2009,
6790,Luke Ashley BALNAVE,PATTERN TENNIS LTD,06747050,Dissolved,Director,,11 November 2008,
6790,Luke Ashley BALNAVE,GROATS LTD,05986564,Dissolved,Director,,2 November 2006,
6821,Lesley Anne ROLLINGS,ACTIVE LINCOLNSHIRE,05252701,Active,Director,Resigned,13 September 2007,12 December 2008
6881,Adam HEATHERINGTON,WEBSTER TRIANGLE COMMUNITY INTEREST COMPANY,11575456,Dissolved,Director,Resigned,18 September 2018,3 August 2020
6881,Adam Giles HEATHERINGTON,WEBORBIT LIMITED,07141341,Active,Director,Active,31 January 2010,
6898,Chris COPEMAN,VENTURE POINT LIMITED,05564837,Dissolved,Director,Resigned,1 August 2006,1 January 2010
6917,Grahame George BIRCHALL,1 ST MARTIN'S ROAD RTM COMPANY LIMITED,07092507,Active,Director,Active,24 January 2024,
6917,Grahame George BIRCHALL,MTGB PROPERTIES LTD,13295597,Active,Director,Active,10 July 2021,
6917,Grahame George BIRCHALL,LAUNCH PROPERTIES LTD,10355377,Active,Director,Active,1 September 2016,
6917,Grahame George BIRCHALL,BETH-EL INDUSTRIES (UK) LTD,10240713,Active,Director,Active,20 June 2016,
6917,Grahame George BIRCHALL,INDEPENDENCE PARTY UNITED THANET LTD,09277731,Dissolved,Director,,23 October 2014,
6949,Petra Mary HAIG,CELTIC CRUISING CYF.,07803326,Active,Director,Active,10 October 2011,
6968,Alan Derek MELVILLE,ALAN MELVILLE LIMITED,SC235893,Active,Director,Active,23 August 2002,
7050,Graham REID,GR DISTRIBUTION LTD,12402384,Dissolved,Director,,14 January 2020,
7335,Keith Alexander GARRETT,CAMBRIDGE '99 CLUB LIMITED,01534286,Active,Director,Active,1 November 2016,
7335,Keith Alexander GARRETT,OUTSIDER COMPUTING LTD,03884565,Dissolved,Director,,8 January 2005,
7335,Keith Alexander GARRETT,CAMBRIDGE '99 CLUB LIMITED,01534286,Active,Director,Resigned,5 September 2012,1 October 2015
7416,Roy Alan IVINSON,SKIMBURNESS PROPERTY LIMITED,07326734,Dissolved,Director,,27 July 2010,
7417,Attiq Ahmed MALIK,LIBERTY LAW SOLICITORS LTD,10116773,Active,Director,Active,11 April 2016,
7417,Attiq Ahmed MALIK,WOOLFE & CO SOLICITORS LTD,09557627,Active,Director,Active,23 April 2015,
7417,Attiq Ahmed MALIK,JOOM APPS LTD,07634324,Dissolved,Director,,16 May 2011,
7417,Attiq Ahmed MALIK,MALIK CONSULTANTS LTD,07658726,Active,Director,Resigned,6 June 2011,29 May 2022
7417,Attiq Ahmed MALIK,SOCIETY OF ASIAN LAWYERS LIMITED,04413784,Active,Director,Resigned,13 February 2017,28 November 2017
7499,Andrew Joseph MUIR,MUIR TRADING LTD.,SC203097,Active,Director,Active,19 January 2000,
7499,Andrew Joseph MUIR,VOICES OF EXPERIENCE,SC361753,Active,Director,Resigned,5 September 2016,25 September 2019
7571,Wendy OLSEN,ENDURING NET (UK) LTD,12015486,Dissolved,Director,Resigned,24 May 2019,22 September 2021
7571,Wendy Kay OLSEN,SALFORD UNEMPLOYED & COMMUNITY RESOURCE CENTRE LTD.,04015816,Active,Director,Resigned,24 November 2003,19 January 2009
7571,Wendy Kay OLSEN,SALFORD UNEMPLOYED & COMMUNITY RESOURCE CENTRE LTD.,04015816,Active,Secretary,Resigned,1 October 2007,22 September 2008
7711,David Robert BURGESS-JOYCE,VERDIAN LIMITED,08865403,Active,Director,Active,28 January 2014,
7822,Gareth BACON,CONSERVATIVE UNION RESEARCH UNIT LTD,13455181,Dissolved,Director,,14 June 2021,
7992,Kayode SHEDOWO,IMAGO DEI ENTERPRISES LIMITED,06936797,Active,Director,Active,17 June 2009,
8071,Joel WILLIAMS,JOEL WILLIAMS LIMITED,12847655,Active,Director,Active,31 August 2020,
8071,Joel WILLIAMS,CARTREF LIMITED,05626413,Active,Director,Active,22 November 2019,
8071,Joel WILLIAMS,DIVERSE EXCELLENCE CYMRU LTD,07058600,Active,Director,Resigned,30 August 2015,31 March 2024
8179,Jonathan Daniel Stewart BARRAS,STEWART BARRAS GROUP LIMITED,08873787,Dissolved,Director,Resigned,3 February 2014,31 March 2015
8179,Jonathan Daniel Stewart BARRAS,STEWART PROPERTIES (UK) LIMITED,08725046,Dissolved,Director,Resigned,9 October 2013,31 March 2015
8179,Jonathan Daniel Stewart BARRAS,STEWART HOMES (YORKSHIRE) LIMITED,07389029,Dissolved,Director,Resigned,9 October 2013,31 March 2015
8237,Richard Blake MCCREADY,DUNDEE LEISURE,SC298444,Dissolved,Director,,26 June 2007,
8237,Richard Blake MCCREADY,DUNDEE REP AND SCOTTISH DANCE THEATRE LIMITED,SC021201,Active,Director,Resigned,25 May 2007,23 May 2022
8237,Richard Blake MCCREADY,DUNDEE GYMNASTICS CLUB 2K,SC250221,Active,Director,Resigned,24 October 2010,28 November 2017
8237,Richard Blake MCCREADY,DUNDEE ICE ARENA,SC203181,Dissolved,Director,Resigned,24 May 2007,9 December 2013
8237,Richard Blake MCCREADY,DUNDEE CONTEMPORARY ARTS LIMITED,SC175926,Active,Director,Resigned,3 July 2007,21 November 2013
8237,Richard Blake MCCREADY,TAYSIDE DEAF ASSOCIATION,SC229305,Dissolved,Director,Resigned,24 May 2007,17 June 2009
8237,Richard Blake MCCREADY,DUNDEE SCIENCE CENTRE,SC181709,Active,Director,Resigned,30 August 2007,28 April 2009
8237,Richard Blake MCCREADY,DUNDEE BLIND & PARTIALLY SIGHTED SOCIETY,SC162745,Active,Director,Resigned,24 May 2007,30 March 2009
8632,Jamie STONE,HIGHLAND FRESH MUSSELS LIMITED,SC178925,Dissolved,Director,,31 May 2012,
8786,David Kim HENWOOD,ROSE HILL AND DONNINGTON ADVICE CENTRE LIMITED,06428264,Active,Director,Resigned,26 September 2014,7 October 2016
9352,Graham GOWLAND,GOWLAND SAFETY MANAGEMENT LIMITED,07030226,Dissolved,Director,,25 September 2009,
9733,Alan Harvey STONE,WOOD END PROPERTY DEVELOPMENTS LTD,12570431,Active,Director,Active,23 April 2020,
9942,Gary William SAMBROOK,SAMBROOK ROBERTS LIMITED,13508722,Dissolved,Director,,13 July 2021,
10099,Paul Gregory ALLEN,THE VINE COMMUNITY NETWORK CIC,06453208,Dissolved,Director,,13 December 2007,
10099,Paul Gregory ALLEN,BIRMINGHAM TELECOMMUNICATIONS LIMITED,05913985,Active,Secretary,Active,28 March 2007,
10374,Ian Stuart COOPER,BRESLINS TAMWORTH LTD,12418364,Active,Director,Resigned,11 November 2021,9 February 2024
11099,Helena Julia MELLISH,ARTISAM BESPOKE LIMITED,11012614,Active,Director,Active,13 October 2017,
11685,Stewart Mark MACKAY,CARBS N WHEY LIMITED,07096642,Dissolved,Director,,5 December 2009,
12340,Abtisam MOHAMED,CRATER LAW SOLICITORS LTD,11424143,Active,Director,Active,20 June 2018,
12340,Abtisam MOHAMED,BURNGREAVE YOUTH AND FAMILY CONSORTIUM,08595750,Dissolved,Director,,3 July 2013,
12340,Abtisam MOHAMED,CONSORTIUM FOR CHILDREN AND FAMILIES-SUPPORT LIMITED,08584457,Dissolved,Director,,25 June 2013,
12340,Abtisam MOHAMED,IDEAS TRAINING AND CONSULTANCY LIMITED,08448921,Dissolved,Director,,18 March 2013,
12340,Abtisam MOHAMED,CL SOLICITORS LLP,OC376722,Dissolved,LLP Designated Member,,6 July 2012,
12340,Abtisam MOHAMED,THE BURNGREAVE MESSENGER LIMITED,04642734,Dissolved,Director,Resigned,15 November 2014,26 April 2017
12340,Abtisam MOHAMED,SHEFFIELD CUBED,06600533,Dissolved,Director,Resigned,19 November 2009,8 July 2011
13061,Martin James MCCLUSKEY,THE GREENOCK ARTS GUILD LIMITED,SC024805,Active,Director,Active,12 September 2018,
13560,Will FORSTER,HOE VALLEY SCHOOL,08833418,Active,Director,Resigned,7 January 2021,31 August 2021
14448,Katherine Jane BARBOUR,COOLE HOMES LIMITED,12718758,Active,Director,Active,4 July 2020,
14448,Katherine Jane BARBOUR,KATHERINE BARBOUR ASSOCIATES LTD,06956964,Dissolved,Director,,9 July 2009,
15479,Martin GOSS,COLCHESTER COMMERCIAL (HOLDINGS) LIMITED,10798878,Active,Director,Resigned,28 September 2017,14 June 2023
16348,Neil SPEIGHT,THURROCK MEDIA SERVICES LIMITED,10708242,Dissolved,Director,,4 April 2017,
16348,Neil SPEIGHT,FULL TIME WHISTLE LIMITED,06774960,Dissolved,Director,,4 March 2009,
16348,Neil SPEIGHT,FULL TIME WHISTLE LIMITED,06774960,Dissolved,Director,Resigned,17 December 2008,18 December 2008
16717,Trevor Michael HART,PRESTON CONSTRUCTION CENTRE LTD,06763341,Active,Director,Active,2 January 2020,
16717,Trevor Michael HART,PRESTON VOCATIONAL CENTRE LTD,07085396,Active,Director,Active,2 January 2020,
16717,Trevor Michael HART,COPEC EDUCATION IMPROVEMENT PARTNERSHIP,07329910,Dissolved,Director,Resigned,29 July 2010,23 May 2011
17443,Charles William SHAW,VOLUNTARY SECTOR NORTH WEST,03988903,Active,Director,Resigned,14 March 2008,5 December 2016
17443,Charles William SHAW,THE CENTRE FOR RECONCILIATION,11998069,Active,Director,Active,15 May 2019,
17443,Charles William SHAW,ONE EAST MIDLANDS,04342574,Active,Director,Active,29 June 2016,
17443,Charles William SHAW,DERKER ANNEXE CENTRE(THE),01706722,Dissolved,Director,,22 January 2013,
17443,Charles William SHAW,OCVYS TRANSPORT AND TRAVEL LIMITED,04973461,Dissolved,Director,,31 March 2010,
17443,Charles William SHAW,THE FACULTY OF TEACHERS IN COMMERCE LIMITED,06564765,Active,Director,Active,14 April 2009,
17443,Charles William SHAW,THE SOCIETY OF TEACHERS IN BUSINESS EDUCATION,06581346,Active,Director,Active,30 April 2008,
17443,Charles William SHAW,THE ASSOCIATION OF CORPORATE SECRETARIES,03887369,Active,Director,Active,4 May 2007,
17443,Charles William SHAW,FACULTY OF SECRETARIES & ADMINISTRATORS LIMITED(THE),00291977,Active,Director,Active,14 February 2002,
17443,Charles William SHAW,YOUTH DEVELOPMENT ASSOCIATION LIMITED(THE),01543379,Active,Secretary,Active,31 December 1991,
17443,Charles William SHAW,YOUTH DEVELOPMENT ASSOCIATION LIMITED(THE),01543379,Active,Director,Active,31 December 1991,
17443,Charles William SHAW,DERKER ANNEXE CENTRE(THE),01706722,Dissolved,Director,Resigned,16 January 2001,30 November 2012
17443,Charles William SHAW,LINCOLN DIOCESAN TRUST AND BOARD OF FINANCE LIMITED,00097256,Active,Director,Resigned,5 July 2005,26 June 2012
17443,Charles William SHAW,THE INSTITUTE OF ENTERTAINMENT AND ARTS MANAGEMENT,02506887,Dissolved,Director,Resigned,12 November 2008,15 November 2010
17443,Charles William SHAW,POSITIVE STEPS OLDHAM,02563094,Active,Director,Resigned,31 May 2001,20 February 2009
17516,Sally Anne HORSCROFT,MASAJI LIMITED,04277268,Active,Director,Active,1 March 2004,
18712,Edward Thomas Harwood CARLISLE,TOGETHER FOR PEACE,06633741,Active,Director,Active,10 December 2021,
18712,Edward Thomas Harwood CARLISLE,HOLBECK VIADUCT PROJECT CIC,13485307,Active,Director,Active,30 June 2021,
18712,Edward Thomas Harwood CARLISLE,LS-TEN LIMITED,11753606,Active,Director,Active,18 July 2019,
18712,Edward Thomas Harwood CARLISLE,FAITH TOGETHER IN LEEDS 11,03890863,Active,Director,Active,21 March 2017,
18712,Edward Thomas Harwood CARLISLE,SOUTH LEEDS ALTERNATIVE TRADING ENTERPRISE LIMITED,06394383,Active,Director,Active,26 June 2015,
18712,Edward Thomas Harwood CARLISLE,SOUTH LEEDS LIFE C.I.C.,09998695,Active,Director,Resigned,10 February 2016,19 May 2022
18754,Christopher Mark FOREN,SOLACE SURVIVING EXILE AND PERSECUTION,04733478,Active,Director,Resigned,29 November 2016,31 December 2022
19398,Tahir MAHER,MAHER ACCOUNTANTS LTD,07846171,Dissolved,Director,,14 November 2011,
19401,Mervyn William Charles BONIFACE,POSTURE THAT MATTERS LTD,07380151,Dissolved,Director,,17 September 2010,
19413,Mohammad YASIN,BEDFORD BEREAVEMENT CARE LIMITED,03033404,Dissolved,Director,,15 September 2009,
19647,Gillian FURNISS,YEWLANDS ACADEMY TRUST,07675248,Dissolved,Director,,7 December 2011,
19647,Gillian FURNISS,FOXHILL FORUM LIMITED,04132834,Active,Director,Resigned,16 January 2007,31 December 2016
19836,Jack Edgar BRERETON,THE STOKE ON TRENT AND DISTRICT GINGERBREAD CENTRE LIMITED,02229357,Active,Director,Active,17 February 2021,
19836,Jack Edgar BRERETON,RJS FOUNDATION LIMITED,13087372,Active,Director,Active,19 January 2021,
19847,Jack Frederick LENOX,E-RADICALS LTD,14992806,Active,Director,Active,10 July 2023,
19855,Leigh Paul REDMAN,LIME KILN INN LTD,13526682,Active,Director,Active,23 July 2021,
19855,Leigh Paul REDMAN,EASTOVER COMMUNITY & SPORTS TRUST,07208286,Dissolved,Director,,1 July 2013,
19859,Martin DIMERY,BRITISH ARTS FESTIVALS ASSOCIATION,08282867,Dissolved,Director,Resigned,12 November 2015,14 November 2019
20032,Rodney Simon BERMAN,ROCKSPAN PROPERTY LTD,15349412,Active,Director,Active,13 December 2023,
20032,Rodney Simon BERMAN,WLGA IMPROVEMENT SERVICES / GWASANEATHAU GWELLIANT,07586895,Dissolved,Director,Resigned,31 March 2011,1 May 2012
20282,Todd FERGUSON,TOWER RIDGE PUBLISHING LIMITED,SC798762,Active,Director,Active,12 February 2024,
20757,Terry James JERMY,ALEC JAMES LTD,14077660,Active,Director,Active,29 April 2022,
20757,Terry James JERMY,IN AND ABOUT THETFORD LIMITED,09239635,Active,Director,Active,29 September 2014,
20757,Terry James JERMY,SCHOOL OF RADICAL THOUGHT IN THETFORD LTD,07984012,Dissolved,Director,,9 March 2012,
20757,Terry James JERMY,THE FORGE (THETFORD) LIMITED,11882032,Dissolved,Director,Resigned,14 March 2019,3 November 2020
20757,Terry James JERMY,THE ENGINE ROOM (THETFORD) LIMITED,11881560,Active,Director,Resigned,14 March 2019,3 November 2020
20757,Terry James JERMY,OLD SKOOL BAR LIMITED,10544893,Dissolved,Director,Resigned,3 January 2017,22 September 2020
20783,Robert Henry CONNELLY,GLASGOW BUILDING PRESERVATION TRUST,SC079721,Active,Director,Resigned,2 October 2017,14 September 2018
21470,Jeff GOODHALL,ALWAYS ENERGY LTD,SC340967,Dissolved,Director,,8 April 2008,
